공종,작업명,단위작업명,기인물,재해형태,사고건수,단위작업명전체건수,비중(%),기인물 분류(VlookUp),구분(12대 기인물 = 중점관리대상),위험도 순위 (~12위),3년간 사고비중(19~21년)
2. 철근콘크리트공사,2.3 철근 작업,2.3.1 철근 반입,"철근콘크리트자재(철근,콘크리트,PC)",맞음,1,7,14.3,건설자재,해당없음,해당없음,해당없음
4. 마감공사,4.4 도장작업,4.4.1 도장 면처리,계단,떨어짐,1,7,14.3,계단,해당없음,해당없음,해당없음
4. 마감공사,4.4 도장작업,4.4.1 도장 면처리,"지붕(처마,홈통)",떨어짐,1,7,14.3,마감재,12대 기인물,3,7.1%
4. 마감공사,4.4 도장작업,4.4.1 도장 면처리,사다리,떨어짐,1,7,14.3,사다리,12대 기인물,4,6.9%
12. 공통공사,12.2 안전가시설 작업,12.2.1 안전가시설(개구부),개구부(바닥개구부),떨어짐,4,6,66.7,개구부,12대 기인물,1,9.0%
1. 토공사,1.4 되메움 작업,1.4.1 토사반입 및 되메움 실시,트럭,깔림 뒤집힘,3,6,50.0,건설기계,12대 기인물,9,3.4%
12. 공통공사,12.2 안전가시설 작업,12.2.7 안전가시설(가설통로 또는 가설계단),작업발판/가설계단,떨어짐,3,6,50.0,작업발판/가설계단,12대 기인물,4,6.9%
12. 공통공사,12.5 양중기 작업,12.5.2 양중기(리프트),리프트,떨어짐,3,6,50.0,리프트,해당없음,해당없음,해당없음
4. 마감공사,4.6 창호 및 유리 작업,"4.6.1 창호 및 유리 자재반입, 가공, 운반",고소작업대,떨어짐,3,6,50.0,고소작업대,12대 기인물,6,4.9%
11. 기타 토목공사,11.1 부대 토목 작업,11.1.2 부대토목 구내포장,굴착기,깔림 뒤집힘,2,6,33.3,건설기계,12대 기인물,5,4.9%
11. 기타 토목공사,11.3 지장물 조사 및 이설 작업,11.3.2 지장물 이설,전주,떨어짐,2,6,33.3,전기,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.7 안전가시설(가설통로 또는 가설계단),사다리,떨어짐,2,6,33.3,사다리,12대 기인물,4,6.9%
4. 마감공사,4.6 창호 및 유리 작업,"4.6.1 창호 및 유리 자재반입, 가공, 운반","기타자재(내부마감재,시멘트,마대)",깔림 뒤집힘,2,6,33.3,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
1. 토공사,1.4 되메움 작업,1.4.1 토사반입 및 되메움 실시,굴착기,부딪힘 접촉,1,6,16.7,건설기계,12대 기인물,5,4.9%
1. 토공사,1.4 되메움 작업,1.4.1 토사반입 및 되메움 실시,철골(철골자재),깔림 뒤집힘,1,6,16.7,건설자재,12대 기인물,2,8.5%
1. 토공사,1.4 되메움 작업,1.4.1 토사반입 및 되메움 실시,암석,깔림 뒤집힘,1,6,16.7,암석,해당없음,해당없음,해당없음
11. 기타 토목공사,11.1 부대 토목 작업,11.1.2 부대토목 구내포장,굴착기,끼임,1,6,16.7,건설기계,12대 기인물,5,4.9%
11. 기타 토목공사,11.1 부대 토목 작업,11.1.2 부대토목 구내포장,기타건설장비,깔림 뒤집힘,1,6,16.7,건설기계,해당없음,해당없음,해당없음
11. 기타 토목공사,11.1 부대 토목 작업,11.1.2 부대토목 구내포장,트럭,깔림 뒤집힘,1,6,16.7,건설기계,12대 기인물,9,3.4%
11. 기타 토목공사,11.1 부대 토목 작업,11.1.2 부대토목 구내포장,슬라브단부,떨어짐,1,6,16.7,슬라브단부,해당없음,해당없음,해당없음
11. 기타 토목공사,11.3 지장물 조사 및 이설 작업,11.3.2 지장물 이설,굴착기,끼임,1,6,16.7,건설기계,12대 기인물,5,4.9%
11. 기타 토목공사,11.3 지장물 조사 및 이설 작업,11.3.2 지장물 이설,굴착기,부딪힘 접촉,1,6,16.7,건설기계,12대 기인물,5,4.9%
11. 기타 토목공사,11.3 지장물 조사 및 이설 작업,11.3.2 지장물 이설,충전부,감전,1,6,16.7,전기,해당없음,해당없음,해당없음
11. 기타 토목공사,11.3 지장물 조사 및 이설 작업,11.3.2 지장물 이설,화학물질,산소결핍 질식,1,6,16.7,화학물질,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.1 안전가시설(개구부),개구부(기타개구부),떨어짐,1,6,16.7,개구부,12대 기인물,1,9.0%
12. 공통공사,12.2 안전가시설 작업,12.2.1 안전가시설(개구부),엘리베이터피트,떨어짐,1,6,16.7,엘리베이터피트,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.7 안전가시설(가설통로 또는 가설계단),흙막이가시설,떨어짐,1,6,16.7,흙막이가시설,해당없음,해당없음,해당없음
12. 공통공사,12.5 양중기 작업,12.5.2 양중기(리프트),기계설비,깔림 뒤집힘,1,6,16.7,기계설비,해당없음,해당없음,해당없음
12. 공통공사,12.5 양중기 작업,12.5.2 양중기(리프트),리프트,끼임,1,6,16.7,리프트,해당없음,해당없음,해당없음
12. 공통공사,12.5 양중기 작업,12.5.2 양중기(리프트),리프트,무너짐,1,6,16.7,리프트,해당없음,해당없음,해당없음
4. 마감공사,4.6 창호 및 유리 작업,"4.6.1 창호 및 유리 자재반입, 가공, 운반",비계,맞음,1,6,16.7,비계,12대 기인물,4,6.9%
8. 교량공사,8.2 강교 설치 작업,8.2.1 강교 부재 조립,개구부(기타개구부),떨어짐,1,6,16.7,개구부,12대 기인물,1,9.0%
8. 교량공사,8.2 강교 설치 작업,8.2.1 강교 부재 조립,거푸집,떨어짐,1,6,16.7,거푸집,12대 기인물,11,3.0%
8. 교량공사,8.2 강교 설치 작업,8.2.1 강교 부재 조립,기타건설장비,떨어짐,1,6,16.7,건설기계,해당없음,해당없음,해당없음
8. 교량공사,8.2 강교 설치 작업,8.2.1 강교 부재 조립,"철근콘크리트자재(철근,콘크리트,PC)",깔림 뒤집힘,1,6,16.7,건설자재,해당없음,해당없음,해당없음
8. 교량공사,8.2 강교 설치 작업,8.2.1 강교 부재 조립,비계,떨어짐,1,6,16.7,비계,12대 기인물,4,6.9%
8. 교량공사,8.2 강교 설치 작업,8.2.1 강교 부재 조립,작업발판/가설계단,떨어짐,1,6,16.7,작업발판/가설계단,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.2 갱폼 작업,"2.2.4 갱폼 해체, 반출",비계(일체형비계),떨어짐,4,5,80.0,비계,12대 기인물,4,6.9%
11. 기타 토목공사,11.2 가설도로 작업,11.2.1 가설도로 벌목 및 표토 제거,수목,깔림 뒤집힘,3,5,60.0,수목,해당없음,해당없음,해당없음
7. 도로 및 포장공사,7.1 포장 작업,7.1.1 포장 장비 반입,트럭,깔림 뒤집힘,3,5,60.0,건설기계,12대 기인물,9,3.4%
9. 터널공사,9.2 터널 굴착 작업,9.2.2 터널 버널처리,암석,맞음,3,5,60.0,암석,해당없음,해당없음,해당없음
1. 토공사,1.2 흙막이 지보공 작업,1.2.1 흙막이 지보공 자재반입,굴착기,깔림 뒤집힘,1,5,20.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.2 흙막이 지보공 작업,1.2.1 흙막이 지보공 자재반입,굴착기,맞음(낙하물체),1,5,20.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.2 흙막이 지보공 작업,1.2.1 흙막이 지보공 자재반입,이동식크레인,맞음(낙하물체),1,5,20.0,건설기계,12대 기인물,12,2.3%
1. 토공사,1.2 흙막이 지보공 작업,1.2.1 흙막이 지보공 자재반입,기초파일,떨어짐,1,5,20.0,건설자재,해당없음,해당없음,해당없음
1. 토공사,1.2 흙막이 지보공 작업,1.2.1 흙막이 지보공 자재반입,흙막이가시설,떨어짐,1,5,20.0,흙막이가시설,해당없음,해당없음,해당없음
1. 토공사,1.4 되메움 작업,1.4.2 되메움 토사다짐,굴착기,깔림 뒤집힘,1,5,20.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.4 되메움 작업,1.4.2 되메움 토사다짐,트럭,깔림 뒤집힘,1,5,20.0,건설기계,12대 기인물,9,3.4%
1. 토공사,1.4 되메움 작업,1.4.2 되메움 토사다짐,철골(철골자재),끼임,1,5,20.0,건설자재,12대 기인물,2,8.5%
1. 토공사,1.4 되메움 작업,1.4.2 되메움 토사다짐,분류불능,원인미상,1,5,20.0,분류불능,해당없음,해당없음,해당없음
1. 토공사,1.4 되메움 작업,1.4.2 되메움 토사다짐,토사,무너짐,1,5,20.0,토사,해당없음,해당없음,해당없음
11. 기타 토목공사,11.2 가설도로 작업,11.2.1 가설도로 벌목 및 표토 제거,트럭,부딪힘 접촉,1,5,20.0,건설기계,12대 기인물,9,3.4%
11. 기타 토목공사,11.2 가설도로 작업,11.2.1 가설도로 벌목 및 표토 제거,수목,맞음,1,5,20.0,수목,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.2 갱폼 작업,"2.2.4 갱폼 해체, 반출",비계,떨어짐,1,5,20.0,비계,12대 기인물,4,6.9%
7. 도로 및 포장공사,7.1 포장 작업,7.1.1 포장 장비 반입,트럭,부딪힘 접촉,1,5,20.0,건설기계,12대 기인물,9,3.4%
7. 도로 및 포장공사,7.1 포장 작업,7.1.1 포장 장비 반입,기타구조물,깔림 뒤집힘,1,5,20.0,기타구조물,해당없음,해당없음,해당없음
9. 터널공사,9.2 터널 굴착 작업,9.2.2 터널 버널처리,기타건설장비,끼임,1,5,20.0,건설기계,해당없음,해당없음,해당없음
9. 터널공사,9.2 터널 굴착 작업,9.2.2 터널 버널처리,토사,끼임,1,5,20.0,토사,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.6 안전가시설(추락방지망),방망,떨어짐,2,4,50.0,방망,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.1 굴착 장비반입,개구부(기타개구부),떨어짐,1,4,25.0,개구부,12대 기인물,1,9.0%
1. 토공사,1.1 굴착 작업,1.1.1 굴착 장비반입,굴착기,깔림 뒤집힘,1,4,25.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.1 굴착 작업,1.1.1 굴착 장비반입,굴착기,맞음,1,4,25.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.1 굴착 작업,1.1.1 굴착 장비반입,이동식크레인,떨어짐,1,4,25.0,건설기계,12대 기인물,12,2.3%
10. 하천 및 항만공사,10.1 준설매립,10.1.1 준설매립 등,트럭,끼임,1,4,25.0,건설기계,12대 기인물,9,3.4%
10. 하천 및 항만공사,10.1 준설매립,10.1.1 준설매립 등,슬라브단부,떨어짐,1,4,25.0,슬라브단부,해당없음,해당없음,해당없음
10. 하천 및 항만공사,10.1 준설매립,10.1.1 준설매립 등,원인미상,넘어짐,1,4,25.0,원인미상,해당없음,해당없음,해당없음
10. 하천 및 항만공사,10.1 준설매립,10.1.1 준설매립 등,화학물질,유해위험물질 노출 접촉,1,4,25.0,화학물질,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,"12.2.10 안전가시설(휀스, 안전난간)",철골(철골자재),맞음,1,4,25.0,건설자재,12대 기인물,2,8.5%
12. 공통공사,12.2 안전가시설 작업,"12.2.10 안전가시설(휀스, 안전난간)",철골(철골자재),맞음(낙하물체),1,4,25.0,건설자재,12대 기인물,2,8.5%
12. 공통공사,12.2 안전가시설 작업,"12.2.10 안전가시설(휀스, 안전난간)",비계,떨어짐,1,4,25.0,비계,12대 기인물,4,6.9%
12. 공통공사,12.2 안전가시설 작업,"12.2.10 안전가시설(휀스, 안전난간)",사다리,맞음,1,4,25.0,사다리,12대 기인물,4,6.9%
12. 공통공사,12.2 안전가시설 작업,12.2.6 안전가시설(추락방지망),비계,떨어짐,1,4,25.0,비계,12대 기인물,4,6.9%
12. 공통공사,12.2 안전가시설 작업,12.2.6 안전가시설(추락방지망),슬라브단부,절단 베임 찔림,1,4,25.0,슬라브단부,해당없음,해당없음,해당없음
12. 공통공사,12.3 가설전기 작업,12.3.2 가설전기(전선),천장(판넬 등 마감재),떨어짐,1,4,25.0,마감재,해당없음,해당없음,해당없음
12. 공통공사,12.3 가설전기 작업,12.3.2 가설전기(전선),물,익사,1,4,25.0,물,해당없음,해당없음,해당없음
12. 공통공사,12.3 가설전기 작업,12.3.2 가설전기(전선),작업발판/가설계단,떨어짐,1,4,25.0,작업발판/가설계단,12대 기인물,4,6.9%
12. 공통공사,12.3 가설전기 작업,12.3.2 가설전기(전선),전주,떨어짐,1,4,25.0,전기,해당없음,해당없음,해당없음
12. 공통공사,12.5 양중기 작업,12.5.5 양중기(특수작업대),고소작업대,떨어짐,3,3,100.0,고소작업대,12대 기인물,6,4.9%
12. 공통공사,12.2 안전가시설 작업,12.2.5 안전가시설(달비계),달비계,떨어짐,2,3,66.7,비계,12대 기인물,8,3.7%
1. 토공사,1.2 흙막이 지보공 작업,1.2.4 흙막이 지보공 자재반출,고소작업대,떨어짐,1,3,33.3,고소작업대,12대 기인물,6,4.9%
1. 토공사,1.2 흙막이 지보공 작업,1.2.4 흙막이 지보공 자재반출,흙막이가시설,끼임,1,3,33.3,흙막이가시설,해당없음,해당없음,해당없음
1. 토공사,1.2 흙막이 지보공 작업,1.2.4 흙막이 지보공 자재반출,흙막이가시설,떨어짐,1,3,33.3,흙막이가시설,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.5 안전가시설(달비계),비계,떨어짐,1,3,33.3,비계,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.2 갱폼 작업,2.2.2 갱폼 조립,비계,떨어짐,1,3,33.3,비계,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.2 갱폼 작업,2.2.2 갱폼 조립,용접(단)기,화재,1,3,33.3,유해위험기계기구,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.2 갱폼 작업,2.2.2 갱폼 조립,작업발판/가설계단,떨어짐,1,3,33.3,작업발판/가설계단,12대 기인물,4,6.9%
12. 공통공사,12.3 가설전기 작업,12.3.3 가설전기(충전부),충전부,감전,2,2,100.0,전기,해당없음,해당없음,해당없음
12. 공통공사,12.3 가설전기 작업,12.3.5 가설전기(교류아크용접기),용접(단)기,화재,2,2,100.0,유해위험기계기구,해당없음,해당없음,해당없음
11. 기타 토목공사,11.2 가설도로 작업,11.2.2 가설도로 시공,로울러,떨어짐,1,2,50.0,유해위험기계기구,해당없음,해당없음,해당없음
11. 기타 토목공사,11.2 가설도로 작업,11.2.2 가설도로 시공,토사,깔림 뒤집힘,1,2,50.0,토사,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.4 안전가시설(이동식비계),로울러,깔림 뒤집힘,1,2,50.0,유해위험기계기구,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.4 안전가시설(이동식비계),이동식비계,떨어짐,1,2,50.0,이동식비계,12대 기인물,4,6.9%
12. 공통공사,12.3 가설전기 작업,12.3.4 가설전기(조명등),고소작업대,떨어짐,1,2,50.0,고소작업대,12대 기인물,6,4.9%
12. 공통공사,12.3 가설전기 작업,12.3.4 가설전기(조명등),사다리,떨어짐,1,2,50.0,사다리,12대 기인물,4,6.9%
12. 공통공사,12.4 가설플랜트 작업,12.4.1 가설플랜트(크라샤 Plant),기타건설장비,끼임,1,2,50.0,건설기계,해당없음,해당없음,해당없음
12. 공통공사,12.4 가설플랜트 작업,12.4.1 가설플랜트(크라샤 Plant),기계설비,맞음,1,2,50.0,기계설비,해당없음,해당없음,해당없음
12. 공통공사,12.5 양중기 작업,12.5.4 양중기(윈치),"각재(파이프,강관,합판)",맞음,1,2,50.0,"각재(파이프,강관,합판)",해당없음,해당없음,해당없음
12. 공통공사,12.5 양중기 작업,12.5.4 양중기(윈치),슬라브단부,떨어짐,1,2,50.0,슬라브단부,해당없음,해당없음,해당없음
9. 터널공사,9.1 라이닝 거푸집 작업,"9.1.1 라이닝 거푸집 자재반입, 하역",트럭,부딪힘 접촉,1,2,50.0,건설기계,12대 기인물,9,3.4%
9. 터널공사,9.1 라이닝 거푸집 작업,"9.1.1 라이닝 거푸집 자재반입, 하역","기타자재(내부마감재,시멘트,마대)",맞음,1,2,50.0,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
9. 터널공사,9.2 터널 굴착 작업,9.2.1 터널 천공,암석,맞음,1,2,50.0,암석,해당없음,해당없음,해당없음
9. 터널공사,9.2 터널 굴착 작업,9.2.1 터널 천공,작업발판/가설계단,끼임,1,2,50.0,작업발판/가설계단,12대 기인물,4,6.9%
9. 터널공사,9.3 터널 보강 작업,9.3.1 터널 강지보,고소작업대,끼임,1,2,50.0,고소작업대,12대 기인물,6,4.9%
9. 터널공사,9.3 터널 보강 작업,9.3.1 터널 강지보,암석,무너짐,1,2,50.0,암석,해당없음,해당없음,해당없음
9. 터널공사,9.3 터널 보강 작업,9.3.2 터널 특수보강,"철근콘크리트자재(철근,콘크리트,PC)",깔림 뒤집힘,1,2,50.0,건설자재,해당없음,해당없음,해당없음
9. 터널공사,9.3 터널 보강 작업,9.3.2 터널 특수보강,이동식비계,떨어짐,1,2,50.0,이동식비계,12대 기인물,4,6.9%
9. 터널공사,9.4 수직구 작업,9.4.1 수직구 흙막이 지보공 시공,굴착기,깔림 뒤집힘,1,2,50.0,건설기계,12대 기인물,5,4.9%
9. 터널공사,9.4 수직구 작업,9.4.1 수직구 흙막이 지보공 시공,흙막이가시설,떨어짐,1,2,50.0,흙막이가시설,해당없음,해당없음,해당없음
1. 토공사,1.5 발파 작업,1.5.1 발파,암석,맞음,1,1,100.0,암석,해당없음,해당없음,해당없음
1. 토공사,1.6 그라우팅작업,1.6.1 그라우팅 장비 및 자재반입,기타건설장비,맞음(낙하물체),1,1,100.0,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.6 그라우팅작업,1.6.2 그라우팅 천공 및 시공,기타건설장비,떨어짐,1,1,100.0,건설기계,해당없음,해당없음,해당없음
11. 기타 토목공사,11.3 지장물 조사 및 이설 작업,11.3.1 지장물 조사 굴착,굴착기,맞음,1,1,100.0,건설기계,12대 기인물,5,4.9%
11. 기타 토목공사,11.5 특수댐 작업,11.5.1 양수발전용 댐,분류불능,끼임,1,1,100.0,분류불능,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.9 안전가시설(방호선반),비계,떨어짐,1,1,100.0,비계,12대 기인물,4,6.9%
